"latency","requestType","responseCode","startTime"
"4498","GET","200","1607015403141"
"1251","GET","200","1607015407639"
"1239","GET","200","1607015408890"
"1238","GET","200","1607015410129"
"2832","POST","201","1607015371445"
"298","POST","201","1607015374277"
"284","POST","201","1607015374575"
"283","POST","201","1607015374860"
"317","POST","201","1607015375143"
"278","POST","201","1607015375460"
"284","POST","201","1607015375738"
"291","POST","201","1607015376022"
"296","POST","201","1607015376313"
"285","POST","201","1607015376609"
"9266","GET","200","1607015376894"
"7858","GET","200","1607015386160"
"2614","GET","200","1607015394018"
"2602","GET","200","1607015396632"
"1349","GET","200","1607015399234"
"2559","GET","200","1607015400583"
"2630","GET","200","1607015403142"
"1384","GET","200","1607015405772"
"1309","GET","200","1607015407156"
"1371","GET","200","1607015408465"
"1308","GET","200","1607015409836"
"1320","GET","200","1607015411144"
"1390","GET","200","1607015412464"
"1506","GET","200","1607015413854"
"1439","GET","200","1607015415360"
"1326","GET","200","1607015416799"
"1308","GET","200","1607015418125"
"1320","GET","200","1607015419433"
"1402","GET","200","1607015420753"
"1379","GET","200","1607015422155"
"2829","POST","201","1607015371446"
"294","POST","201","1607015374275"
"289","POST","201","1607015374569"
"284","POST","201","1607015374858"
"315","POST","201","1607015375142"
"281","POST","201","1607015375457"
"284","POST","201","1607015375738"
"294","POST","201","1607015376022"
"294","POST","201","1607015376316"
"284","POST","201","1607015376610"
"9268","GET","200","1607015376894"
"7841","GET","200","1607015386162"
"1320","GET","200","1607015394003"
"2612","GET","200","1607015395323"
"1328","GET","200","1607015397935"
"1323","GET","200","1607015399263"
"1434","GET","200","1607015400586"
"1712","GET","200","1607015402020"
"1509","GET","200","1607015403732"
"1740","GET","200","1607015405241"
"1308","GET","200","1607015406981"
"1301","GET","200","1607015408289"
"1310","GET","200","1607015409590"
"1302","GET","200","1607015410900"
"1394","GET","200","1607015412202"
"1448","GET","200","1607015413596"
"1447","GET","200","1607015415044"
"1349","GET","200","1607015416491"
"1310","GET","200","1607015417840"
"1308","GET","200","1607015419150"
