"latency","requestType","responseCode","startTime"
"6","POST","201","1603735455953"
"9","POST","201","1603735455959"
"7","POST","201","1603735455968"
"46","POST","201","1603735455975"
"48","POST","201","1603735456021"
"28","POST","201","1603735456069"
"20","POST","201","1603735456097"
"89","POST","201","1603735456117"
"236","POST","201","1603735456206"
"29","POST","201","1603735456442"
"99","POST","201","1603735456471"
"15","POST","201","1603735456570"
"15","POST","201","1603735456585"
"9","POST","201","1603735456600"
"8","POST","201","1603735456609"
"26","POST","201","1603735456617"
"6","POST","201","1603735456643"
"8","POST","201","1603735456649"
"88","POST","201","1603735456657"
"564","POST","201","1603735456745"
"7","POST","201","1603735457309"
"74","POST","201","1603735457316"
"63","POST","201","1603735457390"
"29","POST","201","1603735457453"
"12","POST","201","1603735457482"
"5","POST","201","1603735457494"
"26","POST","201","1603735457499"
"27","POST","201","1603735457525"
"57","POST","201","1603735457552"
"40","POST","201","1603735457609"
"54","POST","201","1603735457649"
"24","POST","201","1603735457703"
"26","POST","201","1603735457727"
"46","POST","201","1603735457753"
"64","POST","201","1603735457799"
"76","POST","201","1603735457863"
"10","POST","201","1603735457939"
"249","POST","201","1603735457949"
"6","POST","201","1603735458198"
"6","POST","201","1603735458204"
"22","POST","201","1603735458210"
"17","POST","201","1603735458232"
"21","POST","201","1603735458249"
"10","POST","201","1603735458270"
"44","POST","201","1603735458280"
"191","POST","201","1603735458324"
"221","POST","201","1603735458515"
"54","POST","201","1603735458736"
"40","POST","201","1603735458790"
"105","POST","201","1603735458830"
"173","POST","201","1603735458935"
"196","POST","201","1603735459108"
"146","POST","201","1603735459304"
"152","POST","201","1603735459450"
"17","POST","201","1603735459602"
"53","POST","201","1603735459619"
"10","POST","201","1603735459672"
"19","POST","201","1603735459682"
"13","POST","201","1603735459701"
"17","POST","201","1603735459714"
"14","POST","201","1603735459731"
"103","POST","201","1603735459745"
"443","POST","201","1603735459848"
"107","POST","201","1603735460291"
"25","POST","201","1603735460398"
"13","POST","201","1603735460423"
"110","POST","201","1603735460436"
"924","POST","201","1603735460546"
