"latency","requestType","responseCode","startTime"
"0","GET","200","1601868760390"
"0","GET","200","1601868760392"
"1","GET","200","1601868760222"
"1","POST","201","1601868743070"
"1","GET","200","1601868759860"
"1","GET","200","1601868760378"
"1","GET","200","1601868760381"
"1","POST","201","1601868742951"
"1","GET","200","1601868760376"
"1","GET","200","1601868760223"
"1","GET","200","1601868760224"
"1","GET","200","1601868760381"
"1","GET","200","1601868760382"
"1","GET","200","1601868760383"
"1","GET","200","1601868760388"
"1","GET","200","1601868760389"
"1","GET","200","1601868760390"
"1","GET","200","1601868760391"
"1","GET","200","1601868760378"
"1","GET","200","1601868760382"
"1","GET","200","1601868760383"
"1","GET","200","1601868759837"
"1","GET","200","1601868760222"
"1","GET","200","1601868760223"
"1","GET","200","1601868760224"
"1","GET","200","1601868760378"
"1","GET","200","1601868760383"
"1","GET","200","1601868759860"
"2","GET","200","1601868760218"
"2","GET","200","1601868760220"
"2","GET","200","1601868760370"
"2","GET","200","1601868760375"
"2","GET","200","1601868760377"
"2","GET","200","1601868760379"
"2","GET","200","1601868759858"
"2","GET","200","1601868760204"
"2","GET","200","1601868758694"
"2","POST","201","1601868760222"
"2","GET","200","1601868760364"
"2","GET","200","1601868760216"
"2","GET","200","1601868760376"
"2","GET","200","1601868760379"
"2","GET","200","1601868760382"
"2","GET","200","1601868758699"
"2","GET","200","1601868760217"
"2","GET","200","1601868758703"
"2","GET","200","1601868758705"
"2","POST","201","1601868740850"
"2","GET","200","1601868760374"
"2","GET","200","1601868760217"
"2","GET","200","1601868760371"
"2","POST","201","1601868760379"
"2","GET","200","1601868760376"
"2","GET","200","1601868760220"
"2","GET","200","1601868760374"
"2","GET","200","1601868760376"
"2","GET","200","1601868760379"
"2","GET","200","1601868760381"
"2","GET","200","1601868760384"
"3","GET","200","1601868760215"
"3","POST","201","1601868746840"
"3","GET","200","1601868760372"
"3","POST","201","1601868746882"
"3","POST","201","1601868752557"
"3","POST","201","1601868758686"
"3","POST","201","1601868758699"
"3","GET","200","1601868760371"
"3","GET","200","1601868760374"
"3","POST","201","1601868740000"
"3","GET","200","1601868759862"
"3","POST","201","1601868746887"
"3","POST","201","1601868752557"
"3","POST","201","1601868758703"
"3","GET","200","1601868760214"
"3","GET","200","1601868760217"
"3","POST","201","1601868760216"
"3","POST","201","1601868760219"
"3","GET","200","1601868760371"
"3","GET","200","1601868760369"
"3","GET","200","1601868760213"
"3","POST","201","1601868760370"
"3","POST","201","1601868760373"
"3","GET","200","1601868760365"
"3","GET","200","1601868760212"
"3","POST","201","1601868739999"
"3","GET","200","1601868760213"
"3","POST","201","1601868740848"
"3","POST","201","1601868740971"
"3","POST","201","1601868746845"
"3","POST","201","1601868746878"
"3","POST","201","1601868740970"
"3","GET","200","1601868759827"
"3","POST","201","1601868738653"
"3","POST","201","1601868749438"
"3","POST","201","1601868739999"
"3","POST","201","1601868746931"
"3","GET","200","1601868760371"
"3","GET","200","1601868760377"
"3","POST","201","1601868758699"
"3","POST","201","1601868760370"
"3","POST","201","1601868760373"
"3","POST","201","1601868760376"
"3","GET","200","1601868758699"
"3","GET","200","1601868758702"
"3","GET","200","1601868760367"
"3","GET","200","1601868760370"
"3","GET","200","1601868760373"
"3","GET","200","1601868760379"
"3","GET","200","1601868760218"
"3","GET","200","1601868758703"
"4","GET","200","1601868760211"
"4","POST","201","1601868746867"
"4","POST","201","1601868760366"
"4","POST","201","1601868746878"
"4","GET","200","1601868760363"
"4","GET","200","1601868760367"
"4","POST","201","1601868746873"
"4","POST","201","1601868746877"
"4","POST","201","1601868746892"
"4","POST","201","1601868758700"
"4","POST","201","1601868749438"
"4","POST","201","1601868746878"
"4","POST","201","1601868758699"
"4","POST","201","1601868747074"
"4","GET","200","1601868760206"
"4","GET","200","1601868760210"
"4","GET","200","1601868758702"
"4","POST","201","1601868747073"
"4","POST","201","1601868759838"
"4","GET","200","1601868760365"
"4","POST","201","1601868760366"
"4","GET","200","1601868760207"
"4","POST","201","1601868752557"
"4","POST","201","1601868746845"
"4","POST","201","1601868746861"
"4","POST","201","1601868746865"
"4","POST","201","1601868746883"
"4","GET","200","1601868760208"
"4","GET","200","1601868760202"
"4","POST","201","1601868746883"
"4","POST","201","1601868746854"
"4","POST","201","1601868746897"
"4","POST","201","1601868740970"
"4","GET","200","1601868758699"
"4","POST","201","1601868746845"
"4","POST","201","1601868746860"
"4","POST","201","1601868746888"
"4","POST","201","1601868746893"
"4","POST","201","1601868752558"
"4","POST","201","1601868746878"
"4","POST","201","1601868746887"
"4","GET","200","1601868760362"
"4","GET","200","1601868760202"
"4","GET","200","1601868760213"
"4","GET","200","1601868760219"
"4","POST","201","1601868746839"
"4","POST","201","1601868746855"
"4","POST","201","1601868746870"
"4","POST","201","1601868746887"
"4","POST","201","1601868758702"
"4","GET","200","1601868760353"
"4","GET","200","1601868760367"
"4","POST","201","1601868760366"
"4","GET","200","1601868760384"
"4","GET","200","1601868758705"
"4","POST","201","1601868760216"
"4","GET","200","1601868760214"
"4","GET","200","1601868760362"
"4","GET","200","1601868760366"
"4","GET","200","1601868760370"
"4","POST","201","1601868759856"
"4","GET","200","1601868759861"
"4","GET","200","1601868759897"
"4","GET","200","1601868758687"
"4","POST","201","1601868746839"
"4","POST","201","1601868746868"
"4","POST","201","1601868758700"
"4","POST","201","1601868746873"
"5","GET","200","1601868760204"
"5","GET","200","1601868759899"
"5","POST","201","1601868746857"
"5","POST","201","1601868746862"
"5","POST","201","1601868746877"
"5","POST","201","1601868746888"
"5","POST","201","1601868746893"
"5","POST","201","1601868746898"
"5","POST","201","1601868746845"
"5","POST","201","1601868746850"
"5","POST","201","1601868746855"
"5","POST","201","1601868746867"
"5","POST","201","1601868746898"
"5","POST","201","1601868749438"
"5","GET","200","1601868759862"
"5","GET","200","1601868759890"
"5","GET","200","1601868760292"
"5","GET","200","1601868758694"
"5","POST","201","1601868749438"
"5","GET","200","1601868758694"
"5","POST","201","1601868758702"
"5","POST","201","1601868746840"
"5","POST","201","1601868746845"
"5","POST","201","1601868746868"
"5","POST","201","1601868746887"
"5","POST","201","1601868758695"
"5","GET","200","1601868759891"
"5","GET","200","1601868759855"
"5","POST","201","1601868746857"
"5","POST","201","1601868746862"
"5","POST","201","1601868746873"
"5","POST","201","1601868746882"
"5","GET","200","1601868760366"
"5","GET","200","1601868760208"
"5","GET","200","1601868760349"
"5","GET","200","1601868760211"
"5","POST","201","1601868746856"
