"latency","requestType","responseCode","startTime"
"6","GET","200","1601870246553"
"7","POST","201","1601870243360"
"7","POST","201","1601870243338"
"7","POST","201","1601870246536"
"7","GET","200","1601870246547"
"7","POST","201","1601870246545"
"7","POST","201","1601870243337"
"7","POST","201","1601870243331"
"7","GET","200","1601870246606"
"7","POST","201","1601870242715"
"7","POST","201","1601870243339"
"7","GET","200","1601870246531"
"7","GET","200","1601870246545"
"7","POST","201","1601870243330"
"7","GET","200","1601870246544"
"7","GET","200","1601870246551"
"7","POST","201","1601870246280"
"7","GET","200","1601870246523"
"7","GET","200","1601870246539"
"7","GET","200","1601870246542"
"7","POST","201","1601870243329"
"7","POST","201","1601870243336"
"7","GET","200","1601870246541"
"7","POST","201","1601870243352"
"7","GET","200","1601870246546"
"7","POST","201","1601870243336"
"7","GET","200","1601870246611"
"8","GET","200","1601870246582"
"8","GET","200","1601870246529"
"8","POST","201","1601870246528"
"8","POST","201","1601870246537"
"8","GET","200","1601870246536"
"8","POST","201","1601870243364"
"8","POST","201","1601870243354"
"8","GET","200","1601870246597"
"8","GET","200","1601870246542"
"8","GET","200","1601870246608"
"8","POST","201","1601870243353"
"8","POST","201","1601870243361"
"8","POST","201","1601870243362"
"8","GET","200","1601870246532"
"8","GET","200","1601870246549"
"8","GET","200","1601870246609"
"8","GET","200","1601870246451"
"8","POST","201","1601870243351"
"8","GET","200","1601870246583"
"8","GET","200","1601870246521"
"8","GET","200","1601870246593"
"8","GET","200","1601870246546"
"8","GET","200","1601870246549"
"8","POST","201","1601870246267"
"8","GET","200","1601870246548"
"8","GET","200","1601870246591"
"8","GET","200","1601870246610"
"8","GET","200","1601870246524"
"8","GET","200","1601870246538"
"9","POST","201","1601870243358"
"9","POST","201","1601870246414"
"9","GET","200","1601870246607"
"9","POST","201","1601870246415"
"9","POST","201","1601870246528"
"9","GET","200","1601870246544"
"9","GET","200","1601870246580"
"9","GET","200","1601870246599"
"9","GET","200","1601870246540"
"9","GET","200","1601870246522"
"9","GET","200","1601870246592"
"9","POST","201","1601870243359"
"9","GET","200","1601870246591"
"9","POST","201","1601870243351"
"9","GET","200","1601870246579"
"9","GET","200","1601870246602"
"9","GET","200","1601870246530"
"9","POST","201","1601870246527"
"9","GET","200","1601870246532"
"9","POST","201","1601870243359"
"9","GET","200","1601870246605"
"9","GET","200","1601870246594"
"9","GET","200","1601870246429"
"9","GET","200","1601870246606"
"10","POST","201","1601870243367"
"10","GET","200","1601870246590"
"10","GET","200","1601870246499"
"10","GET","200","1601870246531"
"10","GET","200","1601870246524"
"10","GET","200","1601870246596"
"10","GET","200","1601870246605"
"10","GET","200","1601870246598"
"10","POST","201","1601870243335"
"10","GET","200","1601870246448"
"10","GET","200","1601870246522"
"10","POST","201","1601870243368"
"10","GET","200","1601870246600"
"10","POST","201","1601870243360"
"10","GET","200","1601870246466"
"10","GET","200","1601870246499"
"10","GET","200","1601870246592"
"10","GET","200","1601870246581"
"10","GET","200","1601870246584"
"10","GET","200","1601870246579"
"10","GET","200","1601870246601"
"11","GET","200","1601870246463"
"11","GET","200","1601870246583"
"11","GET","200","1601870246584"
"11","POST","201","1601870245797"
"11","GET","200","1601870246428"
"11","GET","200","1601870246464"
"11","POST","201","1601870246413"
"11","GET","200","1601870246478"
"11","POST","201","1601870243328"
"11","GET","200","1601870246598"
"11","GET","200","1601870246459"
"11","GET","200","1601870246601"
"11","GET","200","1601870246467"
"11","GET","200","1601870246497"
"11","GET","200","1601870246498"
"11","GET","200","1601870246602"
"11","GET","200","1601870246521"
"11","GET","200","1601870246599"
"11","GET","200","1601870246579"
"11","GET","200","1601870246461"
"11","GET","200","1601870246595"
"12","GET","200","1601870246476"
"12","GET","200","1601870246600"
"12","GET","200","1601870246474"
"12","GET","200","1601870246595"
"12","GET","200","1601870246467"
"12","GET","200","1601870246496"
"12","GET","200","1601870246475"
"12","POST","201","1601870243350"
"12","GET","200","1601870246538"
"12","GET","200","1601870246533"
"12","GET","200","1601870246496"
"12","GET","200","1601870246473"
"12","GET","200","1601870246581"
"12","GET","200","1601870246476"
"12","GET","200","1601870246471"
"12","GET","200","1601870246494"
"12","GET","200","1601870246580"
"12","POST","201","1601870246413"
"12","POST","201","1601870246145"
"12","GET","200","1601870246495"
"12","GET","200","1601870246583"
"12","GET","200","1601870246463"
"12","GET","200","1601870246589"
"13","POST","201","1601870243358"
"13","GET","200","1601870246479"
"13","GET","200","1601870246464"
"13","GET","200","1601870246492"
"13","POST","201","1601870242775"
